LVV    43.58 310.1 S        08:16:31.0    -2.5                           T__                        _i            17619428
LVV    43.58 310.1 AMS      08:16:51.0                                   ___         34000.0 11.00  __ MS     6.5 17619429
LVV    43.58 310.1 AMS      08:16:51.0                                   ___         48000.0 11.00  __ MS     6.7 17619430
APA    43.85 336.9 P        08:10:08.0     1.4                           T__                        _e            23699021
APA    43.85 336.9 S        08:16:39.0     2.0                           T__                        _i            23699022
APA    43.85 336.9 P        08:10:07.0     0.4                           T__                        _i            17619431
APA    43.85 336.9 PM       08:10:18.0                                   ___          4500.0 10.00  __            17619433
APA    43.85 336.9 PM       08:10:18.0                                   ___          6000.0 10.00  __            17619434
APA    43.85 336.9 PM       08:10:18.0                                   ___         17000.0 10.00  __            17619435
APA    43.85 336.9 PM       08:10:21.0                                   ___           840.0  1.60  __            17619437
APA    43.85 336.9 S        08:16:39.0     2.0                           T__                        _i            17619436
APA    43.85 336.9 AMS      08:16:56.0                                   ___         19000.0 12.00  __ MS     6.2 17619439
APA    43.85 336.9 AMS      08:16:56.0                                   ___         30000.0 12.00  __ MS     6.4 17619440
APA    43.85 336.9 M        08:29:30.0                                   ___        250000.0 14.00  __ MS     7.3 17619442
APA    43.85 336.9 M        08:29:30.0                                   ___        250000.0 18.00  __            17619444
YAK    43.97  31.9 P        08:10:04.0    -3.6                           T__                        d_            23699023
YAK    43.97  31.9 P        08:10:04.0    -3.6                           T__                        _i            17619445
YAK    43.97  31.9 PM       08:10:08.0                                   ___           480.0  1.00  __            17619447
YAK    43.97  31.9 S        08:16:42.0     3.2                           T__                        __            17619448
YAK    43.97  31.9 M        08:31:00.0                                   ___         28000.0 10.00  __ MS     6.5 17619449
YAK    43.97  31.9 M        08:31:00.0                                   ___         24000.0 10.00  __ MS     6.4 17619450
YAK    43.97  31.9 M        08:31:00.0                                   ___         19000.0 10.00  __ MS     6.3 17619451
SOF    44.25 299.9 P        08:10:13.0     2.8                           T__                        di            23699024
SOF    44.25 299.9 PcP      08:11:56.0     1.4                           T__                        di            23699025
SOF    44.25 299.9 S        08:16:47.0     3.5                           T__                        _i            23699026
DEV    44.34 304.5 P        08:10:10.0    -0.8                           T__                        de            23699027
KJF    44.51 331.1 P        08:10:11.0    -1.0                           T__                        __ mb     6.2 23699028
KJF    44.51 331.1          08:10:24.8                                   ___                        _i            23699029
KJF    44.51 331.1 PP       08:11:55.8     0.1                           T__                        di            23699030
KJF    44.51 331.1 S        08:16:44.0    -2.7                           T__                        _e            23699031
ATH    44.59 293.1 P        08:10:14.0     1.1                           T__                        di            23699032
ATH    44.59 293.1          08:10:20.7                                   ___                        _e            23699033
ATH    44.59 293.1 PP       08:12:02.0     5.1                           T__                        de            23699034
ATH    44.59 293.1 S        08:16:48.0    -0.5                           T__                        _i            23699035
UZH    44.69 308.4 P        08:10:12.5    -1.1                           T__                        _i            17619452
UZH    44.69 308.4 PM       08:10:22.0                                   ___         17000.0  2.00  __            17619456
UZH    44.69 308.4 PM       08:10:32.0                                   ___           600.0  1.00  __            17619454
UZH    44.69 308.4 S        08:16:47.0    -2.7                           T__                        _i            17619457
UZH    44.69 308.4 M        08:43:00.0                                   ___         70000.0 15.00  __ MS     6.7 17619458
UZH    44.69 308.4 M        08:43:00.0                                   ___         60000.0 15.00  __ MS     6.6 17619459
UZH    44.69 308.4 M        08:43:00.0                                   ___         80000.0 15.00  __ MS     6.8 17619460
NUR    44.77 325.4 P        08:10:13.1    -1.0                           T__                        __            23699036
NUR    44.77 325.4          08:10:26.9                                   ___                        _i            23699037
NUR    44.77 325.4 PP       08:12:00.0     1.5                           T__                        de            23699038
NUR    44.77 325.4 S        08:16:48.0    -2.6                           T__                        _e            23699039
SHK    44.82  71.8 P        08:10:13.3    -1.6                           T__                        de            23699040
VAY    44.96 298.0 P        08:10:18.3     2.4                           T__                        _e            23699041
SKO    45.72 299.1 P        08:10:20.4    -1.5                           T__                        di            23699042
SKO    45.72 299.1          08:10:22.0                                   ___                        _i            23699043
SKO    45.72 299.1 PP       08:12:24.0    15.1                           ___                        di            23699044
JOS    45.86 308.2 P        08:10:22.0    -0.9                           T__                        __            23699045
JOS    45.86 308.2          08:10:26.0                                   ___                        _e            23699046
JOS    45.86 308.2          08:10:30.0                                   ___                        _e            23699047
JOS    45.86 308.2          08:10:41.0                                   ___                        _e            23699048
JOS    45.86 308.2          08:10:50.0                                   ___                        _e            23699049
JOS    45.86 308.2          08:11:02.0                                   ___                        _e            23699050
JOS    45.86 308.2          08:11:29.0                                   ___                        _e            23699051
JOS    45.86 308.2          08:12:19.0                                   ___                        _e            23699052
JOS    45.86 308.2          08:13:42.0                                   ___                        _e            23699053
JOS    45.86 308.2          08:15:03.0                                   ___                        _e            23699054
JOS    45.86 308.2          08:17:47.0                                   ___                        _e            23699055
SOD    46.10 335.0 P        08:10:24.1    -0.4                           T__                        __            23699056
SOD    46.10 335.0          08:10:27.0                                   ___                        _i            23699057
SOD    46.10 335.0 PP       08:12:08.3    -4.2                           T__                        di            23699058
BEO    46.12 303.1 P        08:10:25.0     0.0                           T__                        __            23699059
BEO    46.12 303.1          08:10:37.2                                   ___                        _i            23699060
BEO    46.12 303.1          08:11:45.0                                   ___                        _i            23699061
BEO    46.12 303.1          08:11:45.0                                   ___                        _i            23699062
BEO    46.12 303.1          08:12:45.0                                   ___                        __            23699063
BEO    46.12 303.1 S        08:17:29.0    18.6                           ___                        _i            23699064
BEO    46.12 303.1          08:17:45.0                                   ___                        _i            23699065
BEO    46.12 303.1          08:20:56.0                                   ___                        _e            23699066
BEO    46.12 303.1          08:21:56.0                                   ___                        _e            23699067
BEO    46.12 303.1 L        08:29:00.0                                   ___                        _e            23699068
KRA    46.23 310.4 P        08:10:25.4    -0.4                           T__                        __            23699069
OHR    46.32 298.0 P        08:10:25.6    -1.1                           T__                        _e            23699070
TNG    46.76 139.9 P        08:10:28.4    -1.9                           T__                        d_            23699071
DJA    46.87 139.7 P        08:10:37.5     6.3                           ___                        __            23699073
DJA    46.87 139.7 S        08:18:09.4    47.7                           ___                        _e            23699074
BUD    46.92 306.9 P        08:10:32.0     0.8                           T__                        __            23699075
BUD    46.92 306.9          08:11:37.0                                   ___                        _e            23699076
BUD    46.92 306.9 PcP      08:12:05.0     1.3                           T__                        _e            23699077
BUD    46.92 306.9          08:12:42.0                                   ___                        _e            23699078
BUD    46.92 306.9          08:12:51.0                                   ___                        _e            23699079
BUD    46.92 306.9 PPP      08:13:06.0                                   ___                        _e            23699080
BUD    46.92 306.9          08:13:34.0                                   ___                        _e            23699081
KEV    46.94 338.1 P        08:10:30.5    -0.6                           T__                        __ mb     6.0 23699082
KEV    46.94 338.1          08:10:34.0                                   ___                        _i            23699083
KEV    46.94 338.1 PP       08:12:20.0    -1.3                           T__                        de            23699084
KEV    46.94 338.1 S        08:17:24.0     2.4                           T__                        _e            23699085
TIR    46.98 298.4 P        08:10:33.6     1.8                           T__                        __            23699086
TIR    46.98 298.4          08:11:27.6                                   ___                        _i            23699087
TIR    46.98 298.4 PP       08:12:27.6     5.4                           T__                        di            23699088
TIR    46.98 298.4 S        08:17:23.6     0.7                           T__                        _i            23699089
TIR    46.98 298.4 PS       08:17:39.6                                   ___                        _i            23699090
TIR    46.98 298.4          08:21:06.6                                   ___                        _i            23699091
TIR    46.98 298.4 MAX      08:35:05.0                                   ___                        __            23699092
OIC    47.04  71.6 P        08:10:30.1    -2.4                           T__                        _e            23699093
SRO    47.38 307.4 P        08:10:37.0     2.2                           T__                        ci mb     7.2 23699094
SRO    47.38 307.4 sP       08:10:54.0    11.3                           ___                        __            23699095
SRO    47.38 307.4 S        08:17:25.0    -3.4                           T__                        __            23699096
TIK    47.45  19.4 P        08:10:33.5    -1.5                           T__                        c_            23699097
TIK    47.45  19.4 pP       08:10:38.5    -2.2                           T__                        _i            23699098
TIK    47.45  19.4 sP       08:10:44.5     1.6                           T__                        _i            23699099
TIK    47.45  19.4 S        08:17:19.5    -9.3                           ___                        _i            23699100
TIK    47.45  19.4 P        08:10:33.5    -1.5                           T__                        _i            17619461
TIK    47.45  19.4 PM       08:10:33.5                                   ___          4800.0  5.50  __            17619463
TIK    47.45  19.4 PM       08:10:33.5                                   ___         14000.0  5.50  __            17619464
TIK    47.45  19.4 PM       08:10:47.0                                   ___           950.0  1.50  __            17619466
TIK    47.45  19.4 S        08:17:19.5    -9.3                           ___                        _i            17619465
TIK    47.45  19.4 AMS      08:17:30.0                                   ___         17000.0 13.00  __ MS     6.2 17619468
TIK    47.45  19.4 AMS      08:17:30.0                                   ___          7400.0 13.00  __            17619469
TIK    47.45  19.4 M        08:32:18.0                                   ___        115000.0 14.00  __ MS     7.0 17619471
TIK    47.45  19.4 M        08:32:18.0                                   ___        120000.0 14.00  __ MS     7.0 17619472
UME    47.56 329.3 P        08:10:37.6     1.7                           T__                        _i            23699101
UME    47.56 329.3 S        08:17:28.0    -2.4                           T__                        __            23699102
LEM    47.83 139.3 P        08:10:35.0    -3.9                           T__                        _i            23699103
LEM    47.83 139.3 S        08:17:26.0    -9.7                           ___                        _i            23699104
UPP    48.11 323.7 P        08:10:38.3    -1.9                           T__           200.0  1.10  _i mb     6.1   489749
UPP    48.11 323.7 P        08:10:42.0     1.8                           T__                        _i            23699105
UPP    48.11 323.7 S        08:17:38.0    -0.3                           T__                        __            23699106
BRA    48.16 307.9 P        08:10:53.0    12.1                           ___                        _i            23699107
BRA    48.16 307.9 PP       08:12:44.0    11.0                           ___                        d_            23699108
BRA    48.16 307.9 S        08:17:53.0    13.5                           ___                        __            23699109
KIR    48.51 334.5 P        08:10:42.2    -1.1                           T__           200.0  1.10  _i mb     6.1   489753
KIR    48.51 334.5 P        08:10:46.1     2.8                           T__                        _i            23699110
KIR    48.51 334.5 S        08:17:43.0    -0.9                           T__                        __            23699111
VIE    48.65 308.1 P        08:10:45.0     0.3                           T__                        _e mb     6.9 23699112
VIE    48.65 308.1          08:10:46.0                                   ___                        _i            23699113
VIE    48.65 308.1 PP       08:12:42.0     4.5                           T__                        d_            23699114
VIE    48.65 308.1 S        08:17:47.0     0.6                           T__                        __            23699115
VIE    48.65 308.1 SPP      08:18:08.0                                   ___                        _i            23699116
VIE    48.65 308.1 MAXIMUM  08:36:00.0                                   ___                        __            23699117
VKA    48.68 308.1 P        08:10:45.6     0.7                           T__                        di            23699118
VKA    48.68 308.1          08:10:47.0                                   ___                        _e            23699119
VKA    48.68 308.1 sP       08:10:56.0     3.1                           T__                        __            23699120
VKA    48.68 308.1 PP       08:12:40.0     2.2                           T__                        d_            23699121
VKA    48.68 308.1          08:12:44.0                                   ___                        _i            23699122
VKA    48.68 308.1 S        08:17:47.0     0.1                           T__                        __            23699123
VKA    48.68 308.1          08:18:16.0                                   ___                        _e            23699124
MAT    48.74  67.7 P        08:10:42.0    -3.6                           T__                        __            23699125
MAT    48.74  67.7 PP       08:12:43.0     4.4                           T__                        d_            23699126
MAT    48.74  67.7 S        08:17:40.0    -8.1                           T__                        __            23699127
KHE    49.04 355.6 P        08:10:46.0    -1.2                           T__                        de            23699128
KHE    49.04 355.6 sP       08:10:59.0     3.9                           T__                        _i            23699129
KHE    49.04 355.6 S        08:17:55.5     4.3                           T__                        _i            23699130
KHE    49.04 355.6 P        08:10:46.5    -0.7                           T__                        _e            17619473
KHE    49.04 355.6 PM       08:10:55.0                                   ___         15000.0  5.50  __            17619475
KHE    49.04 355.6 PM       08:11:02.5                                   ___          5600.0  1.70  __            17619477
KHE    49.04 355.6 S        08:17:55.5     4.3                           T__                        _i            17619478
KHE    49.04 355.6 M        08:38:00.0                                   ___         92000.0 14.00  __ MS     6.9 17619479
KHE    49.04 355.6 M        08:38:00.0                                   ___        108000.0 14.00  __ MS     7.0 17619480
KHE    49.04 355.6 M        08:38:00.0                                   ___         88000.0 14.00  __ MS     6.9 17619481
ZAG    49.16 304.9 P        08:10:51.9     3.3                           T__                        d_            23699131
ZAG    49.16 304.9 PP       08:12:46.7     4.6                           T__                        de            23699132
ZAG    49.16 304.9 PPP      08:13:39.5                                   ___                        _e            23699133
ZAG    49.16 304.9 S        08:17:58.1     4.5                           T__                        _e            23699134
ZAG    49.16 304.9          08:18:15.2                                   ___                        _e            23699135
ZAG    49.16 304.9 MAX      08:37:00.0                                   ___                        __            23699137
ZAG    49.16 304.9 L        09:08:31.0                                   ___                        _e            23699136
DDR    49.65  68.1 P        08:10:51.6    -1.0                           T__                        _e            23699138
DDR    49.65  68.1 pP       08:10:53.8    -4.5                           T__                        __            23699139
DDR    49.65  68.1 S        08:18:18.6    17.7                           ___                        __            23699140
PRU    49.71 310.5 P        08:10:53.5     0.8                           T__                        _i mb     6.8 23699141
PRU    49.71 310.5 PP       08:12:51.0     3.9                           T__                        d_            23699142
PRU    49.71 310.5 S        08:18:04.0     2.8                           T__                        __            23699143
PRU    49.71 310.5 SS       08:21:17.0   -16.2                           ___                        __            23699144
SAP    49.80  58.6 P        08:10:54.0     0.5                           T__                        _e            23699145
SAP    49.80  58.6 S        08:18:03.0     0.3                           T__                        _e            23699146
SRY    49.81  68.6 P        08:10:52.8    -0.9                           T__                        _e            23699147
SRY    49.81  68.6 pP       08:10:55.0    -4.5                           T__                        __            23699148
OYM    49.84  68.8 P        08:10:53.4    -0.6                           T__                        _e            23699149
OYM    49.84  68.8 pP       08:10:56.6    -3.1                           T__                        __            23699150
BRG    50.02 311.7 P        08:10:54.8    -0.3                           T__                        __ mb     6.8 23699152
HFS    50.10 323.8 P        08:10:54.1    -1.4                           T__                        __ mb     6.8 23699153
LJU    50.14 305.4 P        08:10:56.8     0.7                           T__                        __            23699154
LJU    50.14 305.4 PcP      08:12:24.0     8.6                           ___                        _i            23699155
LJU    50.14 305.4 PP       08:12:58.0     6.9                           T__                        di            23699156
LJU    50.14 305.4 S        08:18:05.0    -2.4                           T__                        _e            23699157
YSS    50.23  53.4 P        08:10:58.0     1.3                           T__                        d_            23699158
YSS    50.23  53.4 S        08:18:09.6     1.0                           T__                        _i            23699159
YSS    50.23  53.4 P        08:10:58.0     1.3                           T__                        _i            17619482
YSS    50.23  53.4 PM       08:10:59.5                                   ___           300.0  1.10  __            17619484
YSS    50.23  53.4 PM       08:11:02.2                                   ___         10000.0  8.00  __            17619486
YSS    50.23  53.4 PM       08:11:02.2                                   ___         20000.0  8.00  __            17619487
YSS    50.23  53.4 PM       08:11:08.0                                   ___         16000.0 16.00  __            17619489
YSS    50.23  53.4 S        08:18:09.6     1.0                           T__                        _i            17619488
YSS    50.23  53.4 AMS      08:18:24.0                                   ___         33000.0 18.00  __            17619491
YSS    50.23  53.4 M        08:36:42.0                                   ___         64000.0 15.00  __ MS     6.8 17619493
YSS    50.23  53.4 M        08:36:42.0                                   ___        139000.0 15.00  __ MS     7.1 17619494
BRN    50.38 313.8 P        08:11:00.0     2.3                           T__                        ce            23699160
KHC    50.41 309.5 P        08:10:52.5    -5.6                           ___                        _i            23699161
KHC    50.41 309.5 S        08:18:06.0    -5.1                           T__                        __            23699162
KHC    50.41 309.5 SS       08:21:28.0   -16.6                           ___                        __            23699163
KHC    50.41 309.5 L        08:26:00.0                                   ___                        __            23699164
MIZ    50.42  63.7 P        08:11:00.0     1.7                           T__                        _e mb     6.5 23699165
MIZ    50.42  63.7 S        08:18:11.0    -0.4                           T__                        __            23699166
DAV    50.43 109.4 P        08:11:00.0     1.4                           T__                        __            23699167
DAV    50.43 109.4 S        08:18:12.0    -0.1                           T__                        _i            23699168
CLL    50.58 312.3 P        08:10:58.0    -1.3                           T__                        _e            23699169
CLL    50.58 312.3 pP       08:11:02.0    -3.1                           T__                        __            23699170
CLL    50.58 312.3          08:11:06.0                                   ___                        _i            23699171
CLL    50.58 312.3          08:11:09.0                                   ___                        _i            23699172
CLL    50.58 312.3          08:11:13.0                                   ___                        _i            23699173
CLL    50.58 312.3          08:11:21.0                                   ___                        _i            23699174
CLL    50.58 312.3          08:11:28.0                                   ___                        _e            23699175
CLL    50.58 312.3 PP       08:13:00.0     5.0                           T__                        d_            23699176
CLL    50.58 312.3          08:13:38.0                                   ___                        _i            23699177
CLL    50.58 312.3 PPP      08:14:02.0                                   ___                        __            23699178
CLL    50.58 312.3 S        08:18:16.0     2.7                           T__                        __            23699179
CLL    50.58 312.3          08:18:40.0                                   ___                        _e            23699180
CLL    50.58 312.3 SS       08:21:38.0    -9.1                           T__                        __            23699181
CLL    50.58 312.3          08:22:12.0                                   ___                        _e            23699182
CLL    50.58 312.3 MAXIMUM  08:35:00.0                                   ___                        __            23699183
KYS    50.61  68.9 P        08:11:01.6     1.8                           T__                        _e            23699184
COP    50.69 318.0 P        08:11:00.0    -0.1                           T__                        de            23699185
COP    50.69 318.0 S        08:18:10.0    -4.7                           T__                        __            23699186
TRI    50.71 305.1 P        08:10:58.8    -1.6                           T__                        __            23699187
TRI    50.71 305.1 S        08:18:17.0     1.7                           T__                        __            23699188
RCI    50.80 295.1 P        08:11:04.6     3.4                           T__                        __            23699189
MES    50.85 295.2 P        08:11:01.6     0.1                           T__                        d_            23699190
KMU    51.14  59.4 P        08:11:04.8     1.1                           T__                        _e            23699191
MOX    51.51 311.6 P        08:11:07.0     0.6                           T__                        _e mb     6.4 23699192
MOX    51.51 311.6 PP       08:13:11.0     7.5                           ___                        d_            23699193
MOX    51.51 311.6 S        08:18:30.0     3.7                           T__                        __            23699194
MOX    51.51 311.6 SS       08:22:00.0    -2.0                           T__                        __            23699195
MOX    51.51 311.6 P'P'     08:41:44.0                                   ___                        __            23699196
NAO    51.55 324.6 P        08:11:04.9    -1.5                           T__           169.8  0.90  __ mb     6.0 23699197
AQU    51.55 300.9 P        08:11:08.0     1.1                           T__                        __            23699198
AQU    51.55 300.9 S        08:18:32.0     4.8                           T__                        __            23699199
NAI    51.67 237.9 P        08:11:09.0     0.8                           T__          1412.0  2.00  _i mb     6.5 23699200
GRF    51.87 310.4 P        08:11:09.4     0.3                           T__           682.0  1.20  ce mb     6.5 23699201
GRF    51.87 310.4 sP       08:11:21.0     3.9                           T__                        _e            23699202
GRF    51.87 310.4 S        08:18:36.0     4.7                           T__                        _e            23699204
FUR    52.04 308.5 P        08:11:10.0    -0.4                           T__           150.0  1.80  ci mb     5.6 23699205
PEG    52.13 302.0 P        08:11:15.5     4.4                           T__                        c_            23699206
PEG    52.13 302.0 S        08:18:35.0    -0.1                           T__                        __            23699207
KON    52.15 323.1 P        08:11:09.5    -1.4                           T__                        _i            23699208
RMP    52.18 300.3 P        08:11:12.5     1.0                           T__                        __            23699209
RMP    52.18 300.3 PP       08:13:12.0     2.3                           T__                        d_            23699210
RMP    52.18 300.3 S        08:18:32.0    -3.7                           T__                        __            23699211
NEM    52.81  57.5 P        08:11:16.0    -0.1                           T__                        __            23699212
NEM    52.81  57.5 S        08:18:40.0    -4.2                           T__                        _e            23699213
FIR    52.81 303.0 P        08:11:17.0     0.9                           T__                        d_            23699214
FIR    52.81 303.0 S        08:18:46.0     1.8                           T__                        __            23699215
PRT    52.91 303.2 P        08:11:19.8     3.0                           T__                        __            23699216
MNI    53.32 115.6 P        08:11:21.9     1.7                           T__                        __            23699217
STU    53.32 309.5 P        08:11:18.5    -1.3                           T__           480.0  1.00  _e mb     6.4 23699218
STU    53.32 309.5 S        08:18:56.0     4.9                           T__                        _e            23699219
TNS    53.58 311.4 P        08:11:24.0     2.3                           T__                        _i            23699220
DNP    53.78 132.9 P        08:11:22.9    -0.6                           T__                        __            23699222
DNP    53.78 132.9 S        08:18:54.1    -3.8                           T__                        _e            23699223
KRL    53.79 309.9 P        08:11:24.8     1.6                           T__                        de            23699221
BUB    53.88 308.3 P        08:11:20.3    -3.7                           T__                        __            23699226
MAG    53.90  36.9 P        08:11:21.4    -2.4                           T__                        d_            23699224
MAG    53.90  36.9 S        08:18:54.4    -4.1                           T__                        __            23699225
BUH    53.97 309.5 P        08:11:23.6    -1.0                           T__                        _e            23699227
MKS    53.97 126.1 P        08:11:26.5     1.6                           T__                        c_            23699230
MKS    53.97 126.1 S        08:19:01.3     0.8                           T__                        _e            23699231
KBS    54.01 347.3 P        08:11:24.0    -0.4                           T__                        _i            23699228
KBS    54.01 347.3          08:11:26.0                                   ___                        _i            23699229
 (32.5N  78.4E)
KUR    54.02  54.8 P        08:11:24.9    -0.1                           T__                        d_            23699232
KUR    54.02  54.8 S        08:19:00.4    -0.2                           T__                        _e            23699233
KUR    54.02  54.8 P        08:11:24.9    -0.1                           T__                        _i            17619495
KUR    54.02  54.8 PM       08:11:29.3                                   ___         13000.0  6.00  __            17619497
KUR    54.02  54.8 S        08:19:00.4    -0.2                           T__                        _e            17619496
KUR    54.02  54.8 AMS      08:19:15.4                                   ___         30000.0 19.00  __            17619499
KUR    54.02  54.8 M        08:32:18.0                                   ___        131000.0 18.00  __            17619501
KUR    54.02  54.8 M        08:32:18.0                                   ___         76000.0 18.00  __            17619502
KUR    54.02  54.8 M        08:32:36.0                                   ___        130000.0 17.00  __ MS     7.1 17619504
KUR    54.02  54.8 M        08:32:36.0                                   ___         76000.0 17.00  __ MS     6.8 17619505
ZUL    54.07 308.0 P        08:11:23.0    -2.4                           T__                        __ mb     7.0 23699234
BER    54.26 324.2 P        08:11:25.4    -1.1                           T__                        _i            23699235
BER    54.26 324.2          08:11:30.0                                   ___                        _i            23699236
 (32.5N  78.4E)
BNS    54.26 312.4 P        08:11:28.0     1.4                           T__                        di            23699237
BNS    54.26 312.4          08:11:29.2                                   ___                        _i            23699238
BNS    54.26 312.4 S        08:19:07.0     3.3                           T__                        _e            23699239
BNS    54.26 312.4          08:28:30.0                                   ___                        _e            23699240
STR    54.28 309.5 P        08:11:29.4     2.6                           T__                        __            23699241
STR    54.28 309.5 PcP      08:12:24.0    -6.9                           T__                        _e            23699242
STR    54.28 309.5 PP       08:13:32.0     3.5                           T__                        de            23699243
STR    54.28 309.5 S        08:19:08.0     3.9                           T__                        _i            23699244
WIT    54.30 314.8 P        08:11:29.8     2.9                           T__                        di            23699245
SEY    54.48  32.7 P        08:11:27.8    -0.2                           T__                        _e            17619506
SEY    54.48  32.7 PM       08:11:31.8                                   ___         12000.0  9.50  __            17619510
SEY    54.48  32.7 PM       08:11:38.0                                   ___           590.0  1.80  __            17619508
SEY    54.48  32.7 S        08:19:00.8    -5.5                           T__                        __            17619509
SEY    54.48  32.7 M        08:37:06.0                                   ___         63000.0 13.00  __ MS     6.9 17619512
WLS    54.59 309.3 P        08:11:28.0    -1.1                           T__                        __            23699246
WLS    54.59 309.3          08:11:31.2                                   ___                        _i            23699247
BAS    54.60 308.2 P        08:11:32.0     2.8                           T__                        __            23699248
BAS    54.60 308.2 S        08:18:44.0   -24.4                           ___                        __            23699249
 (FAR)
CDF    54.64 309.3 P        08:11:29.5    -0.0                           T__                        _e            23699250
ECH    54.75 309.1 P        08:11:29.0    -1.3                           T__                        __            23699251
ECH    54.75 309.1          08:11:30.7                                   ___                        _i            23699252
BAF    54.93 308.7 P        08:11:30.3    -1.4                           T__                        __            23699253
BAF    54.93 308.7          08:11:33.9                                   ___                        _i            23699254
HEE    55.02 312.5 P        08:11:34.5     2.4                           T__                        di            23699255
BSF    55.07 308.7 P        08:11:31.4    -1.3                           T__                        _e            23699256
LUX    55.16 310.9 P        08:11:39.0     5.9                           ___                        de            23699257
SBS    55.19 295.0 P        08:11:33.0    -0.6                           T__                        _e            23699258
DBN    55.31 314.1 P        08:11:32.0    -2.2                           T__                        _i mb     6.1 23699259
DBN    55.31 314.1 PP       08:13:37.0    -0.6                           T__                        d_            23699260
DBN    55.31 314.1 S        08:19:00.0   -17.7                           ___                        __            23699261
DBN    55.31 314.1 ScS      08:21:15.0    -8.0                           T__                        __            23699262
HAU    55.32 309.0 P        08:11:33.2    -1.2                           T__                        _e            23699263
ISO    55.69 304.3 P        08:11:36.2    -0.9                           T__                        ci            23699264
ISO    55.69 304.3          08:11:40.0                                   ___                        _i            23699265
ISO    55.69 304.3          08:21:45.0                                   ___                        _i            23699266
DOU    56.04 311.8 P        08:11:38.4    -1.1                           T__                        d_            23699267
DOU    56.04 311.8          08:11:42.4                                   ___                        _e            23699268
DOU    56.04 311.8 PcP      08:12:35.4    -2.2                           T__                        __            23699269
DOU    56.04 311.8 S        08:19:26.0    -1.6                           T__                        __            23699270
DOU    56.04 311.8 P'P'1    08:41:45.0                                   ___                        __            23699271
UCC    56.05 312.6 P        08:11:41.0     1.5                           T__                        de            23699272
UCC    56.05 312.6 S        08:19:29.0     1.4                           T__                        __            23699273
UCC    56.05 312.6 SPn      08:19:36.0    -0.0                           T__                        __            23699274
UCC    56.05 312.6 Lg1      08:31:38.0                                   ___                        __            23699275
UCC    56.05 312.6 Lg2      08:33:20.0                                   ___                        __            23699276
SPF    56.08 303.7 P        08:11:38.8    -1.1                           T__                        _e            23699277
LRG    56.35 303.6 P        08:11:40.8    -1.0                           T__                        _e            23699278
LBF    57.12 308.2 P        08:11:45.5    -1.8                           T__                        _e            23699279
LOR    57.13 308.6 P        08:11:45.5    -1.8                           T__            18.5  0.80  _e mb     5.2 23699280
SSF    57.41 308.4 P        08:11:48.0    -1.3                           T__                        _e            23699281
SKR    58.25  47.0 P        08:11:54.0    -1.1                           T__                        d_            23699282
SKR    58.25  47.0 sP       08:12:04.0     1.0                           T__                        _e            23699283
SKR    58.25  47.0 S        08:19:56.0    -0.6                           T__                        _i            23699284
SKR    58.25  47.0 sS       08:20:10.0     3.9                           T__                        _e            23699285
SKR    58.25  47.0 P        08:11:54.0    -1.1                           T__                        _i            17619513
SKR    58.25  47.0 PM       08:11:56.0                                   ___          8000.0  5.00  __            17619515
SKR    58.25  47.0 S        08:19:56.0    -0.6                           T__                        _i            17619514
SKR    58.25  47.0 AMS      08:20:04.0                                   ___         12000.0 10.00  __            17619517
SKR    58.25  47.0 M        08:42:18.0                                   ___         70000.0 18.00  __ MS     6.8 17619519
SKR    58.25  47.0 M        08:42:18.0                                   ___        174000.0 18.00  __ MS     7.2 17619520
SKR    58.25  47.0 M        08:42:18.0                                   ___         89000.0 18.00  __ MS     6.9 17619521
TCF    58.47 307.8 P        08:11:55.8    -1.0                           T__                        _e            23699286
DUR    58.76 318.1 P        08:12:01.0     2.4                           T__                        di            23699287
DUR    58.76 318.1 S        08:20:05.0     1.8                           T__                        _i            23699288
LSF    58.94 307.9 P        08:11:58.4    -1.6                           T__                        _e            23699289
CWF    59.07 315.8 P        08:12:02.5     1.7                           T__                        __            23699290
EGL    59.16 319.5 P        08:11:59.8    -1.6                           T__                        d_ mb     6.8 23699291
EGL    59.16 319.5          08:12:04.5                                   ___                        _i            23699292
SET    59.18 295.7 P        08:12:01.0    -1.0                           T__                        __            23699293
PET    59.22  43.8 P        08:11:57.0    -4.8                           ___                        _e            23699294
PET    59.22  43.8 S        08:20:06.0    -3.2                           T__                        _e            23699295
PET    59.22  43.8 P        08:11:57.0    -4.8                           ___                        _e            17619522
PET    59.22  43.8 PM       08:12:02.5                                   ___           230.0  1.00  __            17619524
PET    59.22  43.8 PM       08:12:04.0                                   ___          8600.0  8.00  __            17619526
PET    59.22  43.8 PM       08:12:06.0                                   ___          6100.0 12.00  __            17619528
PET    59.22  43.8 S        08:20:06.0    -3.2                           T__                        _e            17619527
PET    59.22  43.8 M        08:44:00.0                                   ___         76000.0 20.00  __            17619534
PET    59.22  43.8 M        08:44:30.0                                   ___         92000.0 20.00  __ MS     6.9 17619530
PET    59.22  43.8 M        08:44:30.0                                   ___        194000.0 20.00  __ MS     7.2 17619531
PET    59.22  43.8 M        08:44:30.0                                   ___        267000.0 20.00  __ MS     7.4 17619532
EBL    59.35 319.5 P        08:12:01.7    -1.0                           T__                        d_ mb     6.5 23699296
EBL    59.35 319.5          08:12:05.7                                   ___                        _i            23699297
